5, False, 1.009144
11, False, 1.006403
13, False, 1.006413
5, True, 1.068575
11, False, 1.006403
10, False, 1.006488
16, True, 1.070678
4, False, 1.009532
14, True, 1.069485
22, True, 1.073003
24, True, 1.073682
12, False, 1.006233
22, False, 1.007261
7, False, 1.007054
4, True, 1.069398
26, False, 1.007956
16, False, 1.006620
18, False, 1.006632
27, False, 1.008092
22, True, 1.073003
6, False, 1.008340
28, False, 1.008205
25, False, 1.007825
23, True, 1.073398
11, False, 1.006403
14, True, 1.069485
23, False, 1.007305
14, False, 1.006644
12, True, 1.067846
26, False, 1.007956
9, False, 1.006697
11, False, 1.006403
9, True, 1.067318
4, False, 1.009532
3, False, 1.010408
8, False, 1.006596
28, True, 1.075188
25, False, 1.007825
13, False, 1.006413
9, False, 1.006697
23, False, 1.007305
13, False, 1.006413
11, True, 1.067531
4, False, 1.009532
7, False, 1.007054
26, True, 1.074394
17, True, 1.071142
18, False, 1.006632
15, True, 1.070071
26, True, 1.074394
3, False, 1.010408
22, False, 1.007261
5, False, 1.009144
14, True, 1.069485
12, True, 1.067846
4, False, 1.009532
15, True, 1.070071
4, True, 1.069398
10, True, 1.067092
24, True, 1.073682
18, True, 1.071620
9, True, 1.067318
16, False, 1.006620
29, False, 1.008254
20, True, 1.072241
6, True, 1.067615
24, False, 1.007483
25, False, 1.007825
21, False, 1.007026
16, False, 1.006620
29, False, 1.008254
21, True, 1.072472
28, True, 1.075188
17, True, 1.071142
23, False, 1.007305
22, True, 1.073003
10, False, 1.006488
26, True, 1.074394
6, False, 1.008340
28, True, 1.075188
7, True, 1.067525
21, False, 1.007026
20, True, 1.072241
17, True, 1.071142
28, True, 1.075188
5, True, 1.068575
16, False, 1.006620
26, False, 1.007956
21, True, 1.072472
22, False, 1.007261
20, True, 1.072241
14, False, 1.006644
28, False, 1.008205
10, True, 1.067092
16, False, 1.006620
21, True, 1.072472
3, True, 1.069269
7, False, 1.007054
7, True, 1.067525
4, False, 1.009532
17, False, 1.006648
20, False, 1.006906
20, False, 1.006906
5, True, 1.068575
8, True, 1.067581
18, False, 1.006632
16, False, 1.006620
8, True, 1.067581
12, False, 1.006233
20, False, 1.006906
9, True, 1.067318
6, False, 1.008340
28, True, 1.075188
15, True, 1.070071
11, False, 1.006403
22, False, 1.007261
23, False, 1.007305
14, False, 1.006644
21, True, 1.072472
24, True, 1.073682
24, True, 1.073682
15, False, 1.006504
18, True, 1.071620
8, True, 1.067581
27, True, 1.074752
28, True, 1.075188
6, False, 1.008340
6, False, 1.008340
12, False, 1.006233
18, False, 1.006632
29, True, 1.075543
8, True, 1.067581
29, False, 1.008254
22, False, 1.007261
25, True, 1.074078
11, False, 1.006403
8, False, 1.006596
13, True, 1.068604
16, False, 1.006620
27, False, 1.008092
27, False, 1.008092
9, True, 1.067318
27, False, 1.008092
22, True, 1.073003
28, True, 1.075188
7, True, 1.067525
23, True, 1.073398
3, False, 1.010408
24, False, 1.007483
17, False, 1.006648
13, True, 1.068604
29, True, 1.075543
18, True, 1.071620
13, False, 1.006413
25, False, 1.007825
24, True, 1.073682
8, False, 1.006596
4, True, 1.069398
22, True, 1.073003
22, True, 1.073003
17, False, 1.006648
28, True, 1.075188
16, False, 1.006620
25, False, 1.007825
18, True, 1.071620
26, True, 1.074394
14, False, 1.006644
12, False, 1.006233
12, True, 1.067846
22, False, 1.007261
6, False, 1.008340
22, False, 1.007261
11, True, 1.067531
12, False, 1.006233
10, False, 1.006488
8, False, 1.006596
3, False, 1.010408
12, False, 1.006233
14, False, 1.006644
8, True, 1.067581
12, False, 1.006233
24, True, 1.073682
17, True, 1.071142
12, False, 1.006233
9, True, 1.067318
11, True, 1.067531
20, True, 1.072241
19, True, 1.071916
14, False, 1.006644
9, False, 1.006697
29, True, 1.075543
16, False, 1.006620
22, True, 1.073003
14, False, 1.006644
21, True, 1.072472
18, False, 1.006632
10, True, 1.067092
27, False, 1.008092
24, False, 1.007483
12, False, 1.006233
19, True, 1.071916
22, False, 1.007261
3, True, 1.069269
25, False, 1.007825
25, False, 1.007825
11, True, 1.067531
23, True, 1.073398
24, False, 1.007483
22, False, 1.007261
12, False, 1.006233
4, False, 1.009532
22, False, 1.007261
28, True, 1.075188
8, False, 1.006596
28, False, 1.008205
16, True, 1.070678
14, False, 1.006644
22, True, 1.073003
6, True, 1.067615
12, True, 1.067846
12, False, 1.006233
22, False, 1.007261
16, False, 1.006620
19, False, 1.006643
28, False, 1.008205
10, False, 1.006488
16, True, 1.070678
22, False, 1.007261
13, True, 1.068604
3, False, 1.010408
15, False, 1.006504
15, False, 1.006504
25, False, 1.007825
23, True, 1.073398
20, False, 1.006906
10, True, 1.067092
4, False, 1.009532
6, False, 1.008340
19, False, 1.006643
10, True, 1.067092
28, False, 1.008205
4, False, 1.009532
12, True, 1.067846
8, True, 1.067581
21, True, 1.072472
5, False, 1.009144
11, False, 1.006403
20, False, 1.006906
22, True, 1.073003
25, True, 1.074078
27, True, 1.074752
10, False, 1.006488
15, False, 1.006504
17, False, 1.006648
27, False, 1.008092
4, False, 1.009532
6, False, 1.008340
28, False, 1.008205
11, False, 1.006403
26, False, 1.007956
11, True, 1.067531
19, True, 1.071916
22, False, 1.007261
11, False, 1.006403
27, False, 1.008092
8, True, 1.067581
25, False, 1.007825
25, False, 1.007825
4, False, 1.009532
5, False, 1.009144
3, True, 1.069269
