6, False, 0.993465
25, False, 1.068017
6, False, 0.993465
6, True, 0.993461
6, True, 0.993461
20, False, 1.048939
25, True, 1.067922
20, True, 1.048871
12, False, 1.014359
24, False, 1.064035
22, False, 1.056859
14, False, 1.023468
32, False, 1.093450
29, False, 1.082933
12, True, 1.014334
14, True, 1.023432
22, True, 1.056781
24, True, 1.063945
29, True, 1.082817
32, True, 1.093319
33, False, 1.096795
33, True, 1.096658
14, False, 1.023468
23, False, 1.059968
32, False, 1.093450
28, False, 1.079131
32, False, 1.093450
14, True, 1.023432
23, True, 1.059884
28, True, 1.079020
32, True, 1.093319
32, True, 1.093319
19, False, 1.044657
32, False, 1.093450
30, False, 1.086421
4, False, 0.989099
4, True, 0.989099
19, True, 1.044594
30, True, 1.086301
32, True, 1.093319
18, False, 1.040224
25, False, 1.068017
18, False, 1.040224
18, True, 1.040167
23, False, 1.059968
33, False, 1.096795
18, True, 1.040167
25, True, 1.067922
6, False, 0.993465
23, True, 1.059884
6, True, 0.993461
25, False, 1.068017
33, True, 1.096658
24, False, 1.064035
33, False, 1.096795
25, True, 1.067922
24, True, 1.063945
33, True, 1.096658
19, False, 1.044657
19, True, 1.044594
