1.2733892869367571, ids, 10, (100,), 800000.0, 0.0001
1.1166841879061575, ids, 10, (100, 50, 25), 800000.0, 0.0001
1.1163524274982146, ids, 10, (100, 50, 25, 10), 800000.0, 0.0001
1.1164701332405158, ids, 10, (100, 50, 25, 10, 5), 800000.0, 0.0001
1.1162740308014665, ids, 10, (100, 50), 800000.0, 0.0001
1.1167648258470801, ids, 10, (200, 100, 50, 25), 800000.0, 0.0001
1.116332922809609, ids, 10, (200, 100, 50), 800000.0, 0.0001
1.1163669746015912, ids, 10, (200, 100, 50, 25, 10), 800000.0, 0.0001
1.1164036111232123, ids, 10, (200,), 800000.0, 0.0001
