15, 0.005000, 0.988691
15, 0.000000, 0.986710
20, 0.000000, 0.984525
5, 0.000000, 0.991455
95, 0.000000, 0.960123
50, 0.005000, 0.976009
5, 0.001000, 0.991230
5, 0.005000, 0.991287
10, 0.001000, 0.989473
10, 0.005000, 0.988713
10, 0.000000, 0.988952
75, 0.000000, 0.984767
15, 0.001000, 0.987144
20, 0.005000, 0.985835
30, 0.005000, 0.985991
45, 0.001000, 0.982779
45, 0.005000, 0.985542
25, 0.000000, 0.986759
30, 0.001000, 0.982652
35, 0.001000, 0.982364
20, 0.001000, 0.985180
60, 0.000000, 0.981206
50, 0.000000, 0.981423
65, 0.000000, 0.979234
40, 0.000000, 0.977960
45, 0.000000, 0.981922
75, 0.005000, 0.980361
65, 0.005000, 0.978935
55, 0.000000, 0.975865
70, 0.000000, 0.970410
35, 0.005000, 0.981302
40, 0.005000, 0.979650
75, 0.002000, 0.964213
90, 0.000000, 0.969456
70, 0.005000, 0.973419
100, 0.000000, 0.964318
50, 0.001000, 0.978875
40, 0.001000, 0.976293
25, 0.005000, 0.981058
25, 0.001000, 0.980376
60, 0.005000, 0.972947
85, 0.000000, 0.965957
55, 0.005000, 0.968375
80, 0.005000, 0.963180
85, 0.005000, 0.959395
5, 0.001500, 0.991662
35, 0.000000, 0.979073
100, 0.005000, 0.945615
10, 0.001500, 0.990103
55, 0.001000, 0.972476
100, 0.002000, 0.980811
60, 0.001000, 0.978008
30, 0.000000, 0.986275
65, 0.001000, 0.976872
20, 0.001500, 0.988151
80, 0.000000, 0.971079
15, 0.001500, 0.986794
75, 0.001000, 0.974574
40, 0.001500, 0.989300
95, 0.005000, 0.937674
85, 0.001000, 0.973865
45, 0.002500, 0.976315
30, 0.001500, 0.982032
90, 0.005000, 0.938471
25, 0.001500, 0.983242
5, 0.002000, 0.991995
65, 0.001500, 0.985809
100, 0.001000, 0.967945
80, 0.001000, 0.970234
95, 0.001000, 0.966070
70, 0.001000, 0.965252
10, 0.002000, 0.989576
15, 0.002000, 0.987262
45, 0.001500, 0.978337
35, 0.001500, 0.980170
20, 0.002000, 0.987369
90, 0.001500, 0.979768
75, 0.002500, 0.976039
50, 0.001500, 0.974111
80, 0.001500, 0.968099
60, 0.001500, 0.970503
70, 0.001500, 0.968241
55, 0.001500, 0.974020
85, 0.001500, 0.964038
25, 0.002000, 0.984835
35, 0.002000, 0.980668
40, 0.002000, 0.979260
30, 0.002000, 0.981392
5, 0.002500, 0.990857
10, 0.002500, 0.990627
75, 0.001500, 0.963808
45, 0.002000, 0.976725
60, 0.002000, 0.977881
50, 0.002000, 0.975125
65, 0.002000, 0.973874
55, 0.002500, 0.991982
30, 0.002500, 0.987452
15, 0.002500, 0.988277
95, 0.001500, 0.951270
20, 0.002500, 0.986769
85, 0.002000, 0.977004
100, 0.001500, 0.965524
25, 0.002500, 0.985221
35, 0.002500, 0.983880
70, 0.002000, 0.975183
80, 0.002000, 0.970934
55, 0.002000, 0.966418
60, 0.002500, 0.977892
95, 0.002000, 0.957948
90, 0.002000, 0.963689
85, 0.002500, 0.977619
80, 0.002500, 0.956598
50, 0.002500, 0.970536
65, 0.002500, 0.965293
95, 0.002500, 0.961317
70, 0.002500, 0.970369
40, 0.002500, 0.976795
90, 0.001000, 0.963975
90, 0.002500, 0.963803
100, 0.002500, 0.939086
