125, 0.000500, 0.911572
55, 0.001000, 0.952337
35, 0.004500, 0.964355
5, 0.003000, 0.984579
65, 0.003500, 0.945024
35, 0.003500, 0.963829
80, 0.004500, 0.933869
105, 0.004000, 0.919796
80, 0.001500, 0.937788
30, 0.004000, 0.967056
105, 0.003500, 0.919129
140, 0.003500, 0.898056
105, 0.000500, 0.921606
105, 0.000000, 0.922963
40, 0.004000, 0.960580
100, 0.000500, 0.925726
160, 0.004500, 0.885585
50, 0.003000, 0.955400
50, 0.001000, 0.956423
155, 0.002500, 0.889818
195, 0.003500, 0.865504
170, 0.002000, 0.882572
130, 0.004500, 0.904462
155, 0.004500, 0.888501
35, 0.003000, 0.964214
55, 0.004500, 0.950664
40, 0.001500, 0.961560
20, 0.002000, 0.974894
195, 0.000000, 0.868523
25, 0.004500, 0.971456
55, 0.003500, 0.949473
25, 0.003500, 0.971146
45, 0.001500, 0.958543
180, 0.000500, 0.876167
60, 0.004000, 0.946767
110, 0.004500, 0.915240
60, 0.000000, 0.950121
150, 0.001000, 0.894670
170, 0.001500, 0.880560
190, 0.001000, 0.870816
125, 0.004000, 0.907555
65, 0.004500, 0.944350
70, 0.003500, 0.941645
130, 0.002000, 0.906151
160, 0.004500, 0.885574
180, 0.004000, 0.871975
95, 0.002500, 0.926604
120, 0.002500, 0.910411
5, 0.000500, 0.984435
35, 0.004000, 0.964317
105, 0.003500, 0.919410
55, 0.004000, 0.951271
110, 0.000000, 0.918387
35, 0.004500, 0.963689
95, 0.003500, 0.926694
65, 0.001500, 0.947325
90, 0.002000, 0.929960
35, 0.002500, 0.965338
15, 0.000500, 0.978247
85, 0.003000, 0.931855
115, 0.000000, 0.918717
105, 0.000000, 0.922960
25, 0.000500, 0.972356
80, 0.004000, 0.935807
70, 0.003500, 0.941129
75, 0.000000, 0.941925
35, 0.000000, 0.966060
45, 0.002000, 0.959036
125, 0.000500, 0.910395
50, 0.003500, 0.954616
185, 0.000000, 0.876804
135, 0.002000, 0.900277
15, 0.003500, 0.977455
90, 0.002000, 0.929094
5, 0.001000, 0.985016
20, 0.000000, 0.975082
135, 0.003500, 0.901734
165, 0.001500, 0.884343
140, 0.003000, 0.896612
160, 0.000500, 0.890526
105, 0.001000, 0.922775
35, 0.002500, 0.966101
145, 0.003500, 0.895826
120, 0.001000, 0.913057
75, 0.004500, 0.937653
140, 0.004000, 0.896296
130, 0.003000, 0.904043
155, 0.000500, 0.891622
120, 0.004500, 0.910869
185, 0.004000, 0.869776
155, 0.002000, 0.890392
130, 0.001500, 0.907772
185, 0.002000, 0.871930
140, 0.000000, 0.903095
125, 0.004000, 0.907190
5, 0.003500, 0.984616
40, 0.002500, 0.961895
5, 0.003000, 0.984683
105, 0.001000, 0.922970
170, 0.000500, 0.881911
145, 0.004500, 0.896589
145, 0.002000, 0.895732
145, 0.001500, 0.895770
155, 0.002000, 0.890625
85, 0.003500, 0.932037
80, 0.000500, 0.937850
100, 0.000000, 0.925582
110, 0.001000, 0.918674
125, 0.003500, 0.907595
35, 0.004500, 0.963888
95, 0.004000, 0.925111
150, 0.004000, 0.892698
110, 0.000000, 0.919521
40, 0.004500, 0.960980
90, 0.001500, 0.931707
70, 0.001000, 0.943059
125, 0.004000, 0.906612
105, 0.000500, 0.921835
150, 0.000500, 0.895417
130, 0.000500, 0.908411
45, 0.003500, 0.957713
150, 0.003000, 0.892301
15, 0.002000, 0.976926
135, 0.002500, 0.901247
130, 0.003500, 0.905516
155, 0.000500, 0.893107
20, 0.002500, 0.974988
140, 0.001000, 0.903070
160, 0.003500, 0.884828
80, 0.000000, 0.938472
140, 0.003500, 0.899587
185, 0.002500, 0.867282
95, 0.001000, 0.927920
130, 0.000000, 0.907038
160, 0.000500, 0.890602
170, 0.002000, 0.881690
175, 0.004000, 0.876903
160, 0.002500, 0.885616
75, 0.001500, 0.941008
145, 0.004500, 0.893730
95, 0.004500, 0.926211
65, 0.003000, 0.945866
20, 0.000000, 0.975635
30, 0.001000, 0.969243
60, 0.004000, 0.946672
120, 0.002500, 0.910895
105, 0.000500, 0.923188
5, 0.000500, 0.984811
120, 0.002500, 0.912463
160, 0.000500, 0.887965
120, 0.004000, 0.909512
95, 0.004500, 0.924162
50, 0.000500, 0.957290
85, 0.000500, 0.934410
85, 0.000000, 0.934801
115, 0.002000, 0.916343
55, 0.000000, 0.952621
80, 0.002000, 0.937775
20, 0.003000, 0.974396
15, 0.004500, 0.977406
75, 0.003000, 0.940012
185, 0.001500, 0.872428
95, 0.000000, 0.929351
50, 0.004500, 0.954494
65, 0.002500, 0.944814
100, 0.000500, 0.925529
35, 0.003000, 0.965178
180, 0.001500, 0.877014
45, 0.002500, 0.958595
95, 0.004500, 0.925547
120, 0.004000, 0.909825
145, 0.002000, 0.898904
55, 0.002000, 0.951796
15, 0.000000, 0.978179
140, 0.001500, 0.899408
180, 0.001500, 0.875084
180, 0.001500, 0.873575
5, 0.002000, 0.984539
145, 0.004000, 0.894501
75, 0.002500, 0.940183
130, 0.003000, 0.903969
190, 0.000000, 0.875073
35, 0.002000, 0.966454
20, 0.002500, 0.973866
40, 0.004500, 0.959463
195, 0.001500, 0.866544
170, 0.004500, 0.878433
170, 0.000500, 0.882209
70, 0.001500, 0.942093
120, 0.002500, 0.912448
140, 0.000000, 0.901282
100, 0.001000, 0.926807
170, 0.001000, 0.880560
160, 0.002500, 0.888211
5, 0.001500, 0.984386
135, 0.000500, 0.903016
75, 0.001000, 0.940516
140, 0.003000, 0.897833
